Datetime,open,High,Low,Close,Volume,gold_spot_usd,usd_thb_rate
2026-01-13 05:35:00,68018,68081,68018,68070,1119,4597.42,31.309
2026-01-13 05:40:00,68071,68086,67952,68064,1497,4593.98,31.33
2026-01-13 05:45:00,68062,68086,67979,68013,1443,4593.45,31.31
2026-01-13 05:50:00,68050,68060,67937,68043,1500,4593.72,31.322
2026-01-13 05:55:00,68043,68066,67960,68054,1712,4594.05,31.325
2026-01-13 06:00:00,68046,68094,67941,68037,1315,4594.94,31.311
2026-01-13 06:05:00,67992,68082,67945,68070,1047,4596.0,31.319
2026-01-13 06:10:00,68062,68123,67981,68009,975,4597.62,31.28
2026-01-13 06:15:00,68075,68126,68004,68111,1203,4598.92,31.318
2026-01-13 06:20:00,68109,68121,68055,68098,1326,4597.74,31.32
2026-01-13 06:25:00,68100,68108,67994,68084,1409,4597.36,31.316
2026-01-13 06:30:00,68088,68096,67981,68057,1289,4595.97,31.313
2026-01-13 06:35:00,68063,68070,67945,68047,1317,4595.62,31.311
2026-01-13 06:40:00,68065,68119,67957,68103,1412,4598.79,31.315
2026-01-13 06:45:00,68105,68116,68012,68091,1177,4598.45,31.312
2026-01-13 06:50:00,68109,68109,67966,68072,1183,4597.45,31.31
2026-01-13 06:55:00,68050,68105,67966,68058,709,4596.5,31.31
2026-01-13 07:00:00,68080,68116,67988,68093,1046,4597.26,31.321
2026-01-13 07:05:00,68098,68100,67923,68047,1186,4594.28,31.32
2026-01-13 07:10:00,68047,68072,67929,67962,1210,4594.43,31.28
2026-01-13 07:15:00,68006,68086,67967,68080,1017,4595.22,31.329
2026-01-13 07:20:00,68039,68108,67985,68104,646,4598.14,31.32
2026-01-13 07:25:00,68091,68157,68028,68155,1190,4601.43,31.321
2026-01-13 07:30:00,68155,68170,67936,68019,2596,4590.94,31.33
2026-01-13 07:35:00,68021,68048,67955,67994,1760,4590.72,31.32
2026-01-13 07:40:00,68044,68106,67929,68096,1840,4594.38,31.342
2026-01-13 07:45:00,68095,68122,67982,68066,1638,4593.19,31.336
2026-01-13 07:50:00,68085,68118,67958,68068,1773,4593.33,31.336
2026-01-13 07:55:00,68078,68099,68018,68057,1616,4592.01,31.34
2026-01-13 08:00:00,68059,68063,67932,68046,1872,4591.45,31.339
2026-01-13 08:05:00,68048,68081,67982,68037,1967,4588.89,31.352
2026-01-13 08:10:00,68041,68092,67951,68075,1787,4590.33,31.36
2026-01-13 08:15:00,68077,68086,67952,68073,1776,4588.72,31.37
2026-01-13 08:20:00,68071,68105,67937,68066,1789,4586.76,31.38
2026-01-13 08:25:00,68053,68069,67988,68048,1447,4584.87,31.385
2026-01-13 08:30:00,68044,68098,67930,68043,1747,4583.91,31.389
2026-01-13 08:35:00,68045,68054,67901,67953,1815,4577.85,31.389
2026-01-13 08:40:00,67944,67962,67864,67928,1946,4575.89,31.391
2026-01-13 08:45:00,67933,67960,67832,67952,1949,4579.69,31.376
2026-01-13 08:50:00,67950,68007,67943,67958,1814,4580.35,31.374
2026-01-13 08:55:00,67955,67978,67923,67936,1475,4581.67,31.355
2026-01-13 09:00:00,67938,67980,67908,67952,1274,4581.61,31.363
2026-01-13 09:05:00,67948,68005,67933,67995,842,4584.6,31.362
2026-01-13 09:10:00,67990,68012,67978,67993,639,4584.75,31.36
2026-01-13 09:15:00,67995,68011,67869,67939,904,4581.17,31.36
2026-01-13 09:20:00,67965,67981,67852,67951,1105,4581.08,31.366
2026-01-13 09:25:00,67916,68007,67915,67992,1281,4583.96,31.365
2026-01-13 09:30:00,67989,68049,67891,68048,1610,4585.43,31.381
2026-01-13 09:35:00,68048,68063,67982,68025,1265,4585.05,31.373
2026-01-13 09:40:00,68023,68050,67899,67991,1613,4580.42,31.389
2026-01-13 09:45:00,67991,68018,67954,68010,1250,4579.06,31.407
2026-01-13 09:50:00,68003,68028,67957,67964,1578,4577.6,31.396
2026-01-13 09:55:00,67962,68113,67961,68084,1691,4580.71,31.43
2026-01-13 10:00:00,68084,68149,67992,68130,2042,4585.07,31.421
2026-01-13 10:05:00,68132,68194,68132,68181,1459,4587.23,31.43
2026-01-13 10:10:00,68183,68246,68092,68187,1382,4587.77,31.429
2026-01-13 10:15:00,68189,68235,68062,68229,1600,4587.23,31.452
2026-01-13 10:20:00,68238,68306,68209,68301,1433,4589.34,31.471
2026-01-13 10:25:00,68297,68362,68285,68301,1626,4589.9,31.467
2026-01-13 10:30:00,68293,68379,68218,68373,1892,4593.71,31.474
2026-01-13 10:35:00,68369,68431,68362,68424,1856,4595.37,31.486
2026-01-13 10:40:00,68417,68433,68286,68399,1654,4593.56,31.487
2026-01-13 10:45:00,68399,68411,68273,68368,1454,4593.81,31.471
2026-01-13 10:50:00,68366,68414,68348,68385,1062,4593.21,31.483
2026-01-13 10:55:00,68385,68389,68258,68357,1653,4592.8,31.473
2026-01-13 11:00:00,68362,68380,68285,68310,1826,4591.23,31.462
2026-01-13 11:05:00,68310,68410,68249,68387,1138,4594.94,31.472
2026-01-13 11:10:00,68400,68403,68342,68357,1252,4593.97,31.465
2026-01-13 11:15:00,68360,68388,68334,68364,1502,4592.68,31.477
2026-01-13 11:20:00,68366,68371,68246,68301,1113,4589.92,31.467
2026-01-13 11:25:00,68304,68305,68191,68273,1159,4589.21,31.459
2026-01-13 11:30:00,68273,68293,68182,68190,1026,4589.28,31.42
2026-01-13 11:35:00,68225,68291,68169,68273,1378,4590.2,31.452
2026-01-13 11:40:00,68269,68332,68194,68312,1666,4590.76,31.466
2026-01-13 11:45:00,68305,68329,68203,68262,1275,4588.14,31.461
2026-01-13 11:50:00,68266,68284,68155,68271,1046,4585.97,31.48
2026-01-13 11:55:00,68262,68276,68159,68243,1290,4586.15,31.466
2026-01-13 12:00:00,68241,68256,68132,68194,1068,4583.0,31.465
2026-01-13 12:05:00,68194,68212,68113,68193,1087,4583.63,31.46
2026-01-13 12:10:00,68212,68223,68080,68205,1297,4583.58,31.466
2026-01-13 12:15:00,68203,68219,68097,68202,1414,4583.51,31.465
2026-01-13 12:20:00,68191,68232,68096,68186,1371,4583.9,31.455
2026-01-13 12:25:00,68201,68237,68110,68197,1230,4584.67,31.455
2026-01-13 12:30:00,68212,68212,68082,68183,1041,4583.29,31.458
2026-01-13 12:35:00,68183,68199,68085,68191,1111,4584.96,31.45
2026-01-13 12:40:00,68197,68242,68147,68224,1288,4587.19,31.45
2026-01-13 12:45:00,68229,68229,68118,68120,840,4586.01,31.41
2026-01-13 12:50:00,68213,68231,68101,68213,1412,4586.0,31.453
2026-01-13 12:55:00,68213,68226,68112,68215,1347,4586.33,31.452
2026-01-13 13:00:00,68218,68263,68125,68144,968,4586.19,31.42
2026-01-13 13:05:00,68222,68249,68127,68239,893,4586.01,31.465
2026-01-13 13:10:00,68228,68256,68124,68224,1190,4584.86,31.466
2026-01-13 13:15:00,68224,68253,68083,68230,1846,4584.41,31.472
2026-01-13 13:20:00,68230,68262,68125,68230,1486,4585.26,31.466
2026-01-13 13:25:00,68232,68284,68141,68247,1903,4586.82,31.463
2026-01-13 13:30:00,68218,68253,68132,68241,866,4586.47,31.463
2026-01-13 13:35:00,68243,68252,68127,68213,998,4586.28,31.451
2026-01-13 13:40:00,68219,68269,68156,68265,1158,4589.78,31.451
2026-01-13 13:45:00,68262,68285,68139,68245,1545,4588.49,31.451
2026-01-13 13:50:00,68245,68296,68156,68228,1704,4586.85,31.454
2026-01-13 13:55:00,68224,68291,68126,68278,1414,4588.52,31.466
2026-01-13 14:00:00,68278,68296,68182,68275,1389,4587.82,31.469
2026-01-13 14:05:00,68279,68284,68144,68161,1108,4585.85,31.43
2026-01-13 14:10:00,68265,68275,68144,68231,1498,4583.58,31.478
2026-01-13 14:15:00,68231,68251,68142,68237,1109,4583.84,31.479
2026-01-13 14:20:00,68237,68241,68150,68180,1463,4579.73,31.481
2026-01-13 14:25:00,68171,68200,68083,68169,1702,4580.57,31.47
2026-01-13 14:30:00,68169,68203,68086,68189,1556,4580.18,31.482
2026-01-13 14:35:00,68189,68250,68137,68238,1447,4583.91,31.479
2026-01-13 14:40:00,68238,68260,68158,68245,1057,4585.81,31.469
2026-01-13 14:45:00,68247,68301,68174,68264,1349,4589.89,31.45
2026-01-13 14:50:00,68296,68371,68192,68337,1980,4591.16,31.475
2026-01-13 14:55:00,68331,68393,68248,68335,2145,4593.22,31.46
2026-01-13 15:00:00,68364,68414,68323,68376,3612,4594.19,31.472
2026-01-13 15:05:00,68376,68445,68360,68445,2868,4598.67,31.473
2026-01-13 15:10:00,68443,68540,68413,68471,2934,4602.75,31.457
2026-01-13 15:15:00,68473,68523,68420,68442,2851,4601.58,31.452
2026-01-13 15:20:00,68433,68513,68397,68495,2794,4605.42,31.45
2026-01-13 15:25:00,68493,68508,68346,68386,2320,4600.43,31.434
2026-01-13 15:30:00,68349,68574,68309,68517,4325,4613.36,31.406
2026-01-13 15:35:00,68520,68586,68474,68537,3960,4614.09,31.41
2026-01-13 15:40:00,68533,68638,68489,68595,3640,4617.9,31.411
2026-01-13 15:45:00,68598,68656,68567,68632,3509,4617.58,31.43
2026-01-13 15:50:00,68631,68643,68548,68575,3042,4613.31,31.433
2026-01-13 15:55:00,68573,68593,68470,68535,3569,4611.49,31.427
2026-01-13 16:00:00,68533,68558,68472,68527,3172,4611.36,31.424
2026-01-13 16:05:00,68529,68601,68503,68557,3309,4614.25,31.418
2026-01-13 16:10:00,68556,68613,68501,68607,3104,4618.81,31.41
2026-01-13 16:15:00,68605,68613,68480,68534,2669,4614.61,31.405
2026-01-13 16:20:00,68534,68654,68522,68637,2993,4622.48,31.399
2026-01-13 16:25:00,68636,68662,68501,68610,2791,4618.26,31.415
2026-01-13 16:30:00,68616,68690,68541,68579,4179,4615.2,31.422
2026-01-13 16:35:00,68582,68674,68550,68624,4403,4617.02,31.43
2026-01-13 16:40:00,68626,68751,68608,68742,4341,4625.84,31.424
2026-01-13 16:45:00,68740,68844,68713,68816,3935,4633.75,31.404
2026-01-13 16:50:00,68813,68852,68708,68736,4179,4624.29,31.432
2026-01-13 16:55:00,68735,68834,68686,68766,3682,4629.95,31.407
2026-01-13 17:00:00,68759,68808,68599,68676,4272,4619.35,31.438
2026-01-13 17:05:00,68678,68728,68641,68691,4051,4619.34,31.445
2026-01-13 17:10:00,68694,68780,68671,68733,3782,4621.45,31.45
2026-01-13 17:15:00,68729,68778,68423,68559,4802,4606.82,31.47
2026-01-13 17:20:00,68556,68626,68471,68530,4715,4604.12,31.475
2026-01-13 17:25:00,68534,68635,68498,68590,4139,4608.75,31.471
2026-01-13 17:30:00,68588,68669,68537,68630,4277,4612.46,31.464
2026-01-13 17:35:00,68630,68649,68524,68596,3516,4609.3,31.47
2026-01-13 17:40:00,68594,68701,68551,68674,2947,4614.81,31.468
2026-01-13 17:45:00,68676,68711,68642,68675,2631,4615.44,31.464
2026-01-13 17:50:00,68670,68731,68597,68661,2739,4615.69,31.456
2026-01-13 17:55:00,68669,68767,68646,68731,2743,4619.1,31.465
2026-01-13 18:00:00,68746,68767,68647,68663,3108,4612.6,31.478
2026-01-13 18:05:00,68661,68691,68568,68587,3429,4607.51,31.478
2026-01-13 18:10:00,68587,68682,68484,68667,2650,4612.45,31.481
2026-01-13 18:15:00,68667,68690,68594,68634,2909,4609.63,31.485
2026-01-13 18:20:00,68623,68650,68453,68587,2791,4606.05,31.488
2026-01-13 18:25:00,68594,68602,68354,68458,3773,4598.56,31.48
2026-01-13 18:30:00,68500,68626,68366,68610,3228,4605.65,31.501
2026-01-13 18:35:00,68610,68638,68471,68626,2967,4607.51,31.496
2026-01-13 18:40:00,68622,68664,68507,68656,2487,4608.79,31.501
2026-01-13 18:45:00,68643,68688,68611,68663,2331,4611.02,31.489
2026-01-13 18:50:00,68666,68692,68638,68678,2361,4612.74,31.484
2026-01-13 18:55:00,68678,68697,68652,68681,2615,4613.37,31.481
2026-01-13 19:00:00,68685,68731,68610,68693,2187,4613.46,31.486
2026-01-13 19:05:00,68691,68711,68576,68665,2169,4611.42,31.487
2026-01-13 19:10:00,68674,68685,68568,68634,1534,4608.47,31.493
2026-01-13 19:15:00,68634,68676,68601,68661,1438,4610.41,31.492
2026-01-13 19:20:00,68659,68685,68611,68680,1368,4612.3,31.488
2026-01-13 19:25:00,68678,68702,68595,68626,1846,4609.8,31.48
2026-01-13 19:30:00,68652,68687,68542,68663,2538,4610.0,31.496
2026-01-13 19:35:00,68663,68691,68554,68647,2149,4609.76,31.49
2026-01-13 19:40:00,68653,68671,68495,68591,2737,4604.57,31.5
2026-01-13 19:45:00,68593,68631,68524,68558,2650,4602.18,31.501
2026-01-13 19:50:00,68556,68558,68393,68534,3011,4600.27,31.503
2026-01-13 19:55:00,68536,68543,68302,68406,3339,4590.38,31.512
2026-01-13 20:00:00,68315,68463,68292,68388,3682,4588.61,31.516
2026-01-13 20:05:00,68388,68473,68360,68450,3578,4592.87,31.515
2026-01-13 20:10:00,68395,68469,68340,68461,3024,4594.37,31.51
2026-01-13 20:15:00,68459,68471,68298,68344,3143,4586.2,31.512
2026-01-13 20:20:00,68337,68393,68177,68369,3952,4588.36,31.509
2026-01-13 20:25:00,68369,68433,68270,68422,3298,4591.74,31.51
2026-01-13 20:30:00,68420,68463,68312,68433,2682,4593.48,31.503
2026-01-13 20:35:00,68434,68537,68367,68532,2380,4599.3,31.509
2026-01-13 20:40:00,68530,68548,68416,68539,2224,4600.36,31.505
2026-01-13 20:45:00,68531,68566,68431,68522,1981,4599.91,31.5
2026-01-13 20:50:00,68531,68541,68403,68495,2134,4599.57,31.49
2026-01-13 20:55:00,68528,68530,68348,68436,2503,4594.12,31.5
2026-01-13 21:00:00,68449,68450,68222,68370,3157,4587.39,31.516
2026-01-13 21:05:00,68359,68475,68278,68426,2264,4593.5,31.5
2026-01-13 21:10:00,68463,68492,68328,68483,1979,4595.69,31.511
2026-01-13 21:15:00,68483,68515,68255,68424,2599,4591.14,31.515
2026-01-13 21:20:00,68422,68458,68324,68436,2198,4592.71,31.51
2026-01-13 21:25:00,68441,68483,68349,68456,1899,4593.31,31.515
2026-01-13 21:30:00,68456,68508,68347,68465,1962,4596.1,31.5
2026-01-13 21:35:00,68443,68520,68355,68476,2052,4598.32,31.49
2026-01-13 21:40:00,68510,68526,68345,68467,1988,4596.06,31.501
2026-01-13 21:45:00,68443,68489,68320,68447,2383,4592.7,31.515
2026-01-13 21:50:00,68445,68487,68343,68473,1761,4595.92,31.505
2026-01-13 21:55:00,68467,68522,68435,68497,1658,4597.52,31.505
2026-01-13 22:00:00,68499,68506,68317,68432,2347,4592.26,31.511
2026-01-13 22:05:00,68408,68463,68314,68430,1915,4592.14,31.511
2026-01-13 22:10:00,68341,68481,68334,68448,1791,4592.9,31.514
2026-01-13 22:15:00,68448,68478,68322,68442,2298,4594.58,31.5
2026-01-13 22:20:00,68377,68482,68329,68446,2444,4592.75,31.514
2026-01-13 22:25:00,68435,68461,68275,68335,2256,4588.85,31.49
2026-01-13 22:30:00,68357,68393,68125,68141,3952,4572.03,31.516
2026-01-13 22:35:00,68143,68262,68027,68208,3504,4576.65,31.515
2026-01-13 22:40:00,68209,68374,68083,68336,3065,4585.12,31.516
2026-01-13 22:45:00,68330,68404,68213,68399,2584,4588.92,31.519
2026-01-13 22:50:00,68399,68406,68210,68364,2881,4586.57,31.519
2026-01-13 22:55:00,68323,68374,68196,68359,2781,4586.06,31.52
2026-01-13 23:00:00,68340,68401,68236,68362,989,4587.42,31.512
2026-01-13 23:05:00,68373,68386,68249,68344,606,4586.21,31.512
2026-01-13 23:10:00,68339,68370,68210,68297,614,4583.37,31.51
2026-01-13 23:15:00,68315,68368,68200,68336,791,4585.98,31.51
2026-01-13 23:20:00,68351,68368,68243,68350,830,4586.92,31.51
2026-01-13 23:25:00,68357,68397,68257,68367,1033,4587.88,31.511
2026-01-13 23:30:00,68376,68383,68238,68309,649,4587.09,31.49
2026-01-13 23:35:00,68309,68375,68221,68345,674,4587.61,31.503
2026-01-13 23:40:00,68318,68367,68235,68365,572,4588.96,31.503
2026-01-13 23:45:00,68346,68358,68203,68296,647,4587.79,31.479
2026-01-13 23:50:00,68300,68321,68197,68243,482,4587.0,31.46
2026-01-13 23:55:00,68271,68329,68178,68255,491,4586.1,31.472
2026-01-14 00:00:00,68260,68260,68249,68249,5,4586.1,31.469
2026-01-14 00:05:00,68249,68316,68164,68273,66,4586.1,31.48
2026-01-14 00:10:00,68255,68273,68164,68229,86,4586.1,31.46
2026-01-14 00:15:00,68229,68273,68134,68134,41,4586.1,31.416
2026-01-14 00:20:00,68238,68251,68145,68145,33,4586.1,31.421
2026-01-14 00:25:00,68216,68273,68145,68145,33,4586.1,31.421
2026-01-14 00:30:00,68216,68251,68143,68153,39,4586.1,31.425
2026-01-14 00:35:00,68223,68229,68153,68153,24,4586.1,31.425
2026-01-14 00:40:00,68223,68229,68153,68153,15,4586.1,31.425
2026-01-14 00:45:00,68223,68251,68153,68153,34,4586.1,31.425
2026-01-14 00:50:00,68186,68273,68136,68182,55,4586.1,31.438
2026-01-14 00:55:00,68258,68281,68143,68143,49,4586.1,31.42
2026-01-14 01:00:00,68108,68368,68108,68250,614,4591.74,31.431
2026-01-14 01:05:00,68308,68388,68204,68332,1228,4593.01,31.46
2026-01-14 01:10:00,68271,68422,68270,68406,1307,4595.92,31.474
2026-01-14 01:15:00,68419,68476,68296,68445,986,4594.89,31.499
2026-01-14 01:20:00,68475,68502,68360,68469,853,4596.34,31.5
2026-01-14 01:25:00,68447,68521,68380,68480,1110,4597.22,31.499
2026-01-14 01:30:00,68512,68512,68370,68489,1126,4595.82,31.513
2026-01-14 01:35:00,68489,68546,68374,68546,957,4596.74,31.533
2026-01-14 01:40:00,68546,68546,68379,68513,1062,4594.34,31.534
2026-01-14 01:45:00,68511,68551,68408,68536,766,4596.2,31.532
2026-01-14 01:50:00,68532,68550,68397,68536,663,4597.21,31.525
2026-01-14 01:55:00,68503,68581,68434,68545,1027,4597.1,31.53
2026-01-14 02:00:00,68556,68646,68473,68630,1474,4603.5,31.525
2026-01-14 02:05:00,68643,68697,68530,68669,1396,4606.7,31.521
2026-01-14 02:10:00,68665,68681,68566,68628,1300,4605.26,31.512
2026-01-14 02:15:00,68602,68668,68598,68649,948,4605.53,31.52
2026-01-14 02:20:00,68651,68658,68601,68616,1151,4603.57,31.518
2026-01-14 02:25:00,68613,68725,68561,68711,1607,4609.66,31.52
2026-01-14 02:30:00,68713,68726,68594,68671,1654,4608.48,31.51
2026-01-14 02:35:00,68706,68712,68584,68687,1460,4607.94,31.521
2026-01-14 02:40:00,68689,68728,68594,68708,1247,4608.61,31.526
2026-01-14 02:45:00,68708,68711,68561,68645,2046,4605.22,31.52
2026-01-14 02:50:00,68668,68709,68660,68691,1979,4606.14,31.535
2026-01-14 02:55:00,68687,68748,68599,68722,1868,4609.12,31.529
2026-01-14 03:00:00,68720,68818,68677,68814,3805,4615.39,31.528
2026-01-14 03:05:00,68814,68845,68759,68771,2642,4611.49,31.535
2026-01-14 03:10:00,68767,68844,68729,68817,2437,4615.5,31.529
2026-01-14 03:15:00,68818,68860,68745,68834,2281,4617.2,31.525
2026-01-14 03:20:00,68852,68869,68704,68767,2157,4612.28,31.528
2026-01-14 03:25:00,68767,68819,68687,68776,2213,4614.61,31.516
2026-01-14 03:30:00,68775,68823,68727,68795,2385,4615.01,31.522
2026-01-14 03:35:00,68793,68849,68689,68817,2541,4617.8,31.513
2026-01-14 03:40:00,68815,68830,68716,68778,3102,4614.64,31.517
2026-01-14 03:45:00,68776,68844,68762,68779,2345,4613.83,31.523
2026-01-14 03:50:00,68771,68858,68697,68854,2870,4619.42,31.519
2026-01-14 03:55:00,68861,68870,68758,68859,2017,4619.16,31.523
2026-01-14 04:00:00,68857,68889,68735,68850,2579,4618.12,31.526
2026-01-14 04:05:00,68815,68894,68811,68819,2997,4614.76,31.535
2026-01-14 04:10:00,68822,68883,68745,68841,2753,4618.25,31.521
2026-01-14 04:15:00,68839,68855,68771,68824,1746,4617.83,31.516
2026-01-14 04:20:00,68813,68892,68754,68855,1565,4620.82,31.51
2026-01-14 04:25:00,68881,68889,68823,68869,1475,4619.97,31.522
2026-01-14 04:30:00,68869,68904,68821,68839,2745,4619.0,31.515
2026-01-14 04:35:00,68841,68884,68769,68815,2541,4621.04,31.49
2026-01-14 04:40:00,68861,68908,68859,68888,2356,4621.27,31.522
2026-01-14 04:45:00,68888,68925,68783,68886,2481,4621.68,31.518
2026-01-14 04:50:00,68887,68901,68773,68869,1599,4619.98,31.522
2026-01-14 04:55:00,68875,68904,68788,68878,1093,4620.56,31.522
2026-01-14 05:00:00,68880,68912,68854,68865,1365,4622.08,31.506
2026-01-14 05:05:00,68870,68888,68749,68827,1900,4619.09,31.509
2026-01-14 05:10:00,68818,68852,68722,68826,1959,4618.12,31.515
2026-01-14 05:15:00,68824,68856,68786,68843,1732,4620.91,31.504
2026-01-14 05:20:00,68839,68846,68736,68782,1344,4618.83,31.49
2026-01-14 05:25:00,68788,68802,68612,68753,2982,4615.12,31.502
2026-01-14 05:30:00,68753,68793,68677,68786,1458,4621.03,31.477
2026-01-14 05:35:00,68784,68861,68754,68831,1092,4624.64,31.473
2026-01-14 05:40:00,68835,68836,68688,68786,1301,4624.13,31.456
2026-01-14 05:45:00,68780,68798,68753,68770,1520,4623.9,31.45
2026-01-14 05:50:00,68726,68796,68682,68781,1561,4627.46,31.431
2026-01-14 05:55:00,68777,68829,68750,68782,2088,4628.22,31.426
2026-01-14 06:00:00,68779,68825,68772,68803,1724,4628.91,31.431
2026-01-14 06:05:00,68801,68805,68699,68777,1183,4628.05,31.425
2026-01-14 06:10:00,68794,68804,68682,68783,1293,4627.42,31.432
2026-01-14 06:15:00,68789,68821,68707,68807,1513,4628.59,31.435
2026-01-14 06:20:00,68809,68817,68694,68799,1426,4627.01,31.442
2026-01-14 06:25:00,68751,68804,68671,68787,1656,4626.52,31.44
2026-01-14 06:30:00,68785,68812,68682,68805,1413,4628.3,31.436
2026-01-14 06:35:00,68792,68830,68763,68814,1340,4628.81,31.437
2026-01-14 06:40:00,68819,68837,68701,68809,895,4627.99,31.44
2026-01-14 06:45:00,68829,68841,68711,68783,1761,4629.21,31.42
2026-01-14 06:50:00,68820,68839,68707,68825,1734,4629.68,31.436
2026-01-14 06:55:00,68768,68838,68705,68829,1569,4629.34,31.44
2026-01-14 07:00:00,68832,68969,68802,68940,1832,4638.74,31.427
2026-01-14 07:05:00,68942,68949,68797,68903,1871,4635.38,31.433
2026-01-14 07:10:00,68906,68921,68797,68897,1457,4634.05,31.439
2026-01-14 07:15:00,68855,68919,68758,68771,1328,4632.78,31.39
2026-01-14 07:20:00,68873,68892,68770,68885,1408,4633.68,31.436
2026-01-14 07:25:00,68889,68926,68789,68857,1439,4634.19,31.42
2026-01-14 07:30:00,68903,68967,68823,68940,3130,4638.3,31.43
2026-01-14 07:35:00,68947,68956,68818,68919,2087,4637.01,31.429
2026-01-14 07:40:00,68936,68969,68806,68922,2128,4636.31,31.435
2026-01-14 07:45:00,68926,68974,68802,68971,2023,4639.37,31.437
2026-01-14 07:50:00,68974,68976,68837,68894,2077,4634.02,31.438
2026-01-14 07:55:00,68811,68904,68671,68735,3940,4619.8,31.462
2026-01-14 08:00:00,68737,68878,68718,68870,3338,4626.69,31.477
2026-01-14 08:05:00,68866,68901,68762,68841,2672,4626.02,31.468
2026-01-14 08:10:00,68839,68950,68787,68913,2597,4633.53,31.45
2026-01-14 08:15:00,68909,68940,68873,68918,2219,4633.0,31.456
2026-01-14 08:20:00,68916,68957,68884,68952,2324,4634.68,31.46
2026-01-14 08:25:00,68930,68965,68834,68927,2090,4633.02,31.46
2026-01-14 08:30:00,68930,68942,68839,68848,2686,4626.49,31.468
2026-01-14 08:35:00,68808,68901,68781,68858,2450,4629.22,31.454
2026-01-14 08:40:00,68861,68892,68752,68861,2033,4630.73,31.445
2026-01-14 08:45:00,68876,68939,68812,68898,1947,4631.92,31.454
2026-01-14 08:50:00,68902,68926,68803,68920,1832,4633.55,31.453
2026-01-14 08:55:00,68920,68956,68820,68951,2125,4637.27,31.442
2026-01-14 09:00:00,68953,68988,68878,68934,2009,4634.52,31.453
2026-01-14 09:05:00,68936,68954,68825,68919,1149,4632.17,31.462
2026-01-14 09:10:00,68918,68939,68818,68915,1104,4632.89,31.455
